,ds,y
169,2019-11-17,1500.3511617
170,2019-11-18,1228.9054254
171,2019-11-19,1664.2310066
172,2019-11-20,883.3678289000002
173,2019-11-21,1302.9658903
174,2019-11-22,1314.3375957999997
175,2019-11-23,1523.2220913999997
176,2019-11-24,3449.066276600001
177,2019-11-25,3954.7686015000018
178,2019-11-26,2541.4503855
179,2019-11-27,2184.8604632
180,2019-11-28,3426.324803700001
181,2019-11-29,5598.7573604000045
182,2019-11-30,2314.8186022000004
183,2019-12-01,3992.6325550000033
184,2019-12-02,3020.596897299999
185,2019-12-03,1602.9538750000004
186,2019-12-04,1275.2263559
187,2019-12-05,1177.4294567000002
188,2019-12-06,1360.8806192
189,2019-12-07,1330.3542624
190,2019-12-08,1417.4519369999996
191,2019-12-09,2015.8236419999998
192,2019-12-10,1492.9523246
193,2019-12-11,2107.4050372999995
194,2019-12-12,1939.5868203999994
195,2019-12-13,1854.1534867999997
196,2019-12-14,1310.5895339
197,2019-12-15,1807.4178279999996
198,2019-12-16,2828.1449593999996
199,2019-12-17,1461.0794563999998
200,2019-12-18,970.9143407
201,2019-12-19,1240.0531001999998
202,2019-12-20,862.5476738
203,2019-12-21,887.4364336
204,2019-12-22,374.4313950999999
205,2019-12-23,495.9957359
206,2019-12-24,359.5686043
207,2019-12-25,703.920542
208,2019-12-26,1306.7779061999997
209,2019-12-27,968.06279
210,2019-12-28,1675.6023245999995
211,2019-12-29,2358.9251919999997
212,2019-12-30,1592.4461228999996
213,2019-12-31,1153.5651158
214,2020-01-01,693.7337205000001
215,2020-01-02,2696.7453471999997
216,2020-01-03,1902.5240301999997
217,2020-01-04,2179.5116266
218,2020-01-05,1682.4895336
219,2020-01-06,1516.3364330999998
220,2020-01-07,1510.7624019999994
221,2020-01-08,2786.5655018999987
222,2020-01-09,1766.8965100999994
223,2020-01-10,1887.9174403999998
224,2020-01-11,1566.5003861999992
225,2020-01-12,2705.1697655
226,2020-01-13,2055.287982899999
227,2020-01-14,2804.3748039999996
228,2020-01-15,3062.4957343999995
229,2020-01-16,2151.4189905999997
230,2020-01-17,1220.1930224
231,2020-01-18,1956.0813939999996
232,2020-01-19,2066.050774
233,2020-01-20,2139.277130199999
234,2020-01-21,984.8158906
235,2020-01-22,1889.8065880000001
236,2020-01-23,1412.3255801999999
237,2020-01-24,1427.5096889
238,2020-01-25,2055.192247
239,2020-01-26,835.4472861999999
240,2020-01-27,2687.2635646
241,2020-01-28,1401.5949605
242,2020-01-29,1768.4992235999996
243,2020-01-30,2015.0868208999998
244,2020-01-31,1942.9817822000002
245,2020-02-01,1620.4755804000001
246,2020-02-02,1613.3953478999997
247,2020-02-03,2543.2759673999994
248,2020-02-04,1160.8364331999999
249,2020-02-05,1494.522092
250,2020-02-06,1101.4158909
251,2020-02-07,1861.8104644000002
252,2020-02-08,1410.2437977
253,2020-02-09,1711.2875957999997
254,2020-02-10,1481.2290687
255,2020-02-11,1822.1213166000002
256,2020-02-12,1899.0647277
257,2020-02-13,820.6802320999999
258,2020-02-14,1559.8368208000002
259,2020-02-15,743.0647282
260,2020-02-16,1588.8903089999997
261,2020-02-17,1520.0786982000002
262,2020-02-18,1731.9174408
263,2020-02-19,1866.6476736999996
264,2020-02-20,1684.7651154
265,2020-02-21,575.0848833
266,2020-02-22,753.2833330999999
267,2020-02-23,1579.6655030999998
268,2020-02-24,1388.8782938
269,2020-02-25,1556.8581387000002
270,2020-02-26,616.5996118999999
271,2020-02-27,762.765116
272,2020-02-28,621.3077516
273,2020-02-29,1166.6023248999998
274,2020-03-01,1706.4186037
275,2020-03-02,1759.9457359
276,2020-03-03,2238.5158902
277,2020-03-04,1777.0515493999999
278,2020-03-05,1584.8228673
279,2020-03-06,1647.6383713999999
280,2020-03-07,1485.3612395999999
281,2020-03-08,1889.9666651999996
282,2020-03-09,1265.5837203
283,2020-03-10,1528.6701541999998
284,2020-03-11,732.8139530000001
285,2020-03-12,1204.4007746999998
286,2020-03-13,938.9135652
287,2020-03-14,1183.7717046999999
288,2020-03-15,1128.418604
289,2020-03-16,738.8038752999998
290,2020-03-17,953.3275190999999
291,2020-03-18,992.9197666999999
292,2020-03-19,2037.285658
293,2020-03-20,1872.1573635
294,2020-03-21,1519.7635652000001
295,2020-03-22,1714.8759682
296,2020-03-23,2208.1480604999992
297,2020-03-24,1614.7085261999998
298,2020-03-25,2203.8546496
299,2020-03-26,1943.9728669999997
300,2020-03-27,1178.0379838
301,2020-03-28,2274.6810065
302,2020-03-29,4056.1209279000004
303,2020-03-30,2658.017440200001
304,2020-03-31,1557.4658904
305,2020-04-01,2486.6418592999994
306,2020-04-02,2307.3546498
307,2020-04-03,3292.332168500001
308,2020-04-04,1421.6798444
309,2020-04-05,3216.6058122999993
310,2020-04-06,3117.8170525999994
311,2020-04-07,3111.4736413
312,2020-04-08,2843.9686034999995
313,2020-04-09,3792.4600729000003
314,2020-04-10,2602.6965102999998
315,2020-04-11,2207.2841071000003
316,2020-04-12,1932.1217042999997
317,2020-04-13,2816.1945722000005
318,2020-04-14,4148.924398499999
319,2020-04-15,2640.2081382000006
320,2020-04-16,3265.070540800001
321,2020-04-17,3626.0158895000013
322,2020-04-18,3100.5499989000004
323,2020-04-19,4559.131004900001
324,2020-04-20,3481.5476725000003
325,2020-04-21,3312.3523236
326,2020-04-22,2601.2561996000004
327,2020-04-23,2560.158525700001
328,2020-04-24,1792.5875959
329,2020-04-25,1862.5480614
330,2020-04-26,3672.4651143000006
331,2020-04-27,5316.740307300001
332,2020-04-28,3771.1577501
333,2020-04-29,3105.773254
334,2020-04-30,2218.0465104000004
335,2020-05-01,2814.0802309999995
336,2020-05-02,1566.8197665
337,2020-05-03,2602.1844946
338,2020-05-04,4299.090695499999
339,2020-05-05,3552.6310059000007
340,2020-05-06,3507.7197654999995
341,2020-05-07,2242.648448600001
342,2020-05-08,1853.3852702999995
343,2020-05-09,2075.8530996000004
344,2020-05-10,2149.9775184
345,2020-05-11,2967.9027115000004
346,2020-05-12,3071.3689904000007
347,2020-05-13,3151.9294555999995
348,2020-05-14,3426.5794554999998
349,2020-05-15,1799.2178284999998
350,2020-05-16,1581.6829449000002
351,2020-05-17,2715.3887584999998
352,2020-05-18,3426.1310056999987
353,2020-05-19,2359.6631767999997
354,2020-05-20,2497.4372078000006
355,2020-05-21,2195.7515492999996
356,2020-05-22,2521.0449594999995
357,2020-05-23,2158.4980610000002
358,2020-05-24,2587.5127887
359,2020-05-25,2248.4771306
360,2020-05-26,1766.5445729000005
361,2020-05-27,2462.4891461
362,2020-05-28,2276.8589137000004
363,2020-05-29,1425.7476735
364,2020-05-30,1553.6224800000002
365,2020-05-31,2580.0810062
366,2020-06-01,1144.0503870000002
367,2020-06-02,12300.563175499994
368,2020-06-03,6936.509300199997
369,2020-06-04,3399.129068699999
370,2020-06-05,2759.2724792000004
371,2020-06-06,1407.9697668
372,2020-06-07,2602.3116265999997
373,2020-06-08,3369.2089130000013
374,2020-06-09,2150.2329446999993
375,2020-06-10,2896.3032250000006
376,2020-06-11,2738.9007740000006
377,2020-06-12,1452.5259680999998
378,2020-06-13,835.4147282
379,2020-06-14,1151.6426351
380,2020-06-15,2343.2639526999997
381,2020-06-16,2059.5480607999993
382,2020-06-17,1663.2383713
383,2020-06-18,1868.8891463
384,2020-06-19,1260.1375962999996
385,2020-06-20,988.019767
386,2020-06-21,2074.7643397999996
387,2020-06-22,2159.6178278999996
388,2020-06-23,2834.0042621
389,2020-06-24,2369.6589132000004
390,2020-06-25,1654.9748052
391,2020-06-26,1226.3377077999999
392,2020-06-27,1601.5112394
393,2020-06-28,1452.0143400999998
394,2020-06-29,3234.607750299999
395,2020-06-30,2391.2806188
396,2020-07-01,2360.8488359000003
397,2020-07-02,1368.409689
398,2020-07-03,4169.0379826
399,2020-07-04,1761.0996117
400,2020-07-05,1317.9255809
401,2020-07-06,2916.6189910000003
402,2020-07-07,2242.1034874000006
403,2020-07-08,2274.3620145
404,2020-07-09,2107.6945727000007
405,2020-07-10,880.1976739
406,2020-07-11,789.6724800999999
407,2020-07-12,1633.6085261
408,2020-07-13,2854.730231
409,2020-07-14,2688.4790681
410,2020-07-15,1822.8585260999998
411,2020-07-16,2424.6906964
412,2020-07-17,1270.2922471999998
413,2020-07-18,1318.3736427000001
414,2020-07-19,1618.1689915
415,2020-07-20,2124.9918593999996
416,2020-07-21,1984.1434095000004
417,2020-07-22,1387.3403091999999
418,2020-07-23,1849.8624019999997
419,2020-07-24,1319.7829451
420,2020-07-25,1447.2641866
421,2020-07-26,1712.3763554999998
422,2020-07-27,2347.3870234999995
